"species","longitude","latitude","geometry"
"flexuosus",-108.815,32.615,"POINT (-108.815 32.615)"
"flexuosus",-114.533458,36.486094,"POINT (-114.5335 36.48609)"
"flexuosus",-115.452425,36.089927,"POINT (-115.4524 36.08993)"
"flexuosus",-115.420282,36.158771,"POINT (-115.4203 36.15877)"
"flexuosus",-112.981069,37.201708,"POINT (-112.9811 37.20171)"
"flexuosus",-110.875912,33.479378,"POINT (-110.8759 33.47938)"
"flexuosus",-115.395453,36.064118,"POINT (-115.3955 36.06412)"
"flexuosus",-115.513431,35.81828,"POINT (-115.5134 35.81828)"
"flexuosus",-115.73144,36.422142,"POINT (-115.7314 36.42214)"
"flexuosus",-113.170917,37.20562,"POINT (-113.1709 37.20562)"
"flexuosus",-113.10228,37.27034,"POINT (-113.1023 37.27034)"
"flexuosus",-115.453023,36.069684,"POINT (-115.453 36.06968)"
"flexuosus",-109.30885,32.96408,"POINT (-109.3089 32.96408)"
"flexuosus",-111.681747,34.679783,"POINT (-111.6817 34.67978)"
"flexuosus",-115.421741,36.148345,"POINT (-115.4217 36.14834)"
"flexuosus",-113.795508,36.951622,"POINT (-113.7955 36.95162)"
"flexuosus",-114.531866,36.241928,"POINT (-114.5319 36.24193)"
"flexuosus",-114.54631,36.417444,"POINT (-114.5463 36.41744)"
"flexuosus",-114.557791,36.422544,"POINT (-114.5578 36.42254)"
"flexuosus",-114.468725,37.77932,"POINT (-114.4687 37.77932)"
"flexuosus",-114.448523,36.543634,"POINT (-114.4485 36.54363)"
"flexuosus",-114.448523,36.543634,"POINT (-114.4485 36.54363)"
"flexuosus",-114.448523,36.543634,"POINT (-114.4485 36.54363)"
"flexuosus",-114.744971,35.260552,"POINT (-114.745 35.26055)"
"flexuosus",-112.114654,36.091529,"POINT (-112.1147 36.09153)"
"flexuosus",-110.880714,33.866833,"POINT (-110.8807 33.86683)"
"flexuosus",-112.23753,36.082506,"POINT (-112.2375 36.08251)"
"flexuosus",-111.762821,36.05426,"POINT (-111.7628 36.05426)"
"flexuosus",-112.018061,34.764038,"POINT (-112.0181 34.76404)"
"flexuosus",-108.251,36.7449,"POINT (-108.251 36.7449)"
"flexuosus",-115.462355,36.103035,"POINT (-115.4624 36.10303)"
"flexuosus",-114.532215,36.242079,"POINT (-114.5322 36.24208)"
"flexuosus",-114.53329,36.48735,"POINT (-114.5333 36.48735)"
"flexuosus",-115.427884,36.135739,"POINT (-115.4279 36.13574)"
"flexuosus",-115.113373,36.617732,"POINT (-115.1134 36.61773)"
"flexuosus",-115.420081,36.144831,"POINT (-115.4201 36.14483)"
"flexuosus",-112.129533,36.0751,"POINT (-112.1295 36.0751)"
"flexuosus",-115.441045,36.138792,"POINT (-115.441 36.13879)"
"flexuosus",-115.427003,36.150876,"POINT (-115.427 36.15088)"
